1,533225;-0,0100;0,0216;0,0455;0,051
1,533798;-0,0100;0,0214;0,0455;0,051
1,541424;-0,0005;0,0330;0,0215;0,039
1,550258;0,0067;0,0420;0,0335;0,054
1,573021;0,0020;0,0749;0,0120;0,076
1,574330;0,0019;0,0738;0,0120;0,075
1,580808;0,0113;0,0845;0,0216;0,088
1,591342;0,0087;0,0782;0,0168;0,080
1,612902;0,0158;0,0741;0,0121;0,077
1,613537;0,0156;0,0728;0,0121;0,075
1,621237;0,0154;0,0547;0,0169;0,059
1,630381;0,0033;0,0466;0,0145;0,049
1,653633;0,0128;0,0269;0,0026;0,030
1,654460;0,0130;0,0269;0,0026;0,030
1,661178;0,0157;0,0081;0,0026;0,018
1,671152;-0,0006;0,0018;0,0121;0,012
1,694101;0,0147;-0,0474;0,1223;0,132
1,695907;0,0164;-0,0458;0,1222;0,132
1,700595;-0,0079;-0,0510;0,2132;0,219
1,711890;0,0089;-0,1134;0,6465;0,656
1,733132;-0,0891;-0,0482;0,8141;0,820
1,733617;-0,0855;-0,0453;0,8141;0,820
1,743264;-0,0285;-0,0124;0,6033;0,604
1,750131;0,0028;-0,0831;0,6272;0,633
1,773383;-0,0199;-0,0175;0,9145;0,915
1,774504;-0,0195;-0,0171;0,9145;0,915
1,780526;-0,0520;-0,0246;1,0438;1,045
1,791426;-0,0536;-0,0419;1,1061;1,108
1,813518;0,1306;0,2585;5,9882;5,995
1,814613;0,1300;0,2571;5,9882;5,995
1,820660;0,0653;-0,2510;2,5930;2,606
1,830619;0,0465;-0,1101;-0,8449;0,853
1,853237;-0,0858;0,0672;-0,1411;0,178
1,853737;-0,0766;0,0648;-0,1410;0,173
1,859771;-0,0243;-0,0027;-0,6367;0,637
1,870484;0,0394;0,0788;-0,4643;0,473
1,893509;0,0424;-0,0457;0,1079;0,125
1,894521;0,0432;-0,0453;0,1079;0,125
1,900631;0,0645;0,0075;0,2037;0,214
1,911001;0,0562;0,0596;0,3282;0,338
1,932700;-0,0035;0,0305;0,3689;0,370
1,933212;-0,0030;0,0305;0,3689;0,370
1,940902;0,0161;0,0590;0,1989;0,208
1,950648;-0,0093;0,0158;0,1055;0,107
1,972344;0,0187;0,0254;-0,0309;0,044
1,973097;0,0188;0,0255;-0,0309;0,044
1,980797;-0,0080;0,0273;-0,0980;0,102
1,990061;-0,0295;0,0290;-0,2009;0,205
2,013121;-0,0316;0,0213;-0,1722;0,176
2,014360;-0,0320;0,0213;-0,1722;0,176
2,020548;-0,0292;0,0050;-0,0836;0,089
2,030622;-0,0118;-0,0567;0,0481;0,075
2,053179;-0,0133;-0,0727;0,1031;0,127
2,054300;-0,0130;-0,0714;0,1031;0,126
2,061048;-0,0012;-0,0532;0,1151;0,127
2,069983;0,0014;-0,0566;0,0863;0,103
2,093390;0,0254;-0,1078;0,2395;0,264
2,094432;0,0252;-0,1052;0,2395;0,263
2,100762;0,0009;-0,1203;0,5027;0,517
2,111381;-0,0063;-0,1374;0,7493;0,762
2,132859;-0,0057;0,0198;0,8330;0,833
2,133553;-0,0053;0,0212;0,8330;0,833
2,140277;-0,0286;0,0150;0,9598;0,960
2,150849;0,0196;0,0036;0,8689;0,869
2,172883;-0,0438;0,0156;0,9455;0,947
2,173488;-0,0446;0,0153;0,9455;0,947
2,181703;-0,0102;0,0483;1,0077;1,009
2,191204;0,0022;0,0905;1,0006;1,005
2,213335;-0,0219;0,0634;1,0245;1,027
2,214454;-0,0222;0,0631;1,0245;1,027
2,221262;-0,0103;0,0753;1,0580;1,061
2,230726;-0,0104;0,0516;1,1346;1,136
2,252905;0,0255;0,1047;1,0077;1,013
2,253431;0,0252;0,1051;1,0077;1,014
2,260679;0,0054;0,0769;1,0460;1,049
2,271205;0,0126;0,0322;1,2112;1,212
2,293131;-0,0058;0,0401;1,1633;1,164
2,294062;-0,0057;0,0403;1,1633;1,164
2,301228;0,0322;0,0518;1,1992;1,201
2,311325;0,0510;-0,0324;1,3237;1,325
2,333298;-0,2594;0,0583;-0,1583;0,309
2,334079;-0,2592;0,0577;-0,1582;0,309
2,340331;0,3078;-0,2117;0,8832;0,959
2,352815;0,0027;-0,1190;-0,1488;0,191
2,372606;0,0621;-0,0226;0,8543;0,857
2,373290;0,0622;-0,0233;0,8543;0,857
2,382296;-0,0585;-0,0023;0,4976;0,501
2,390442;-0,0824;-0,0601;0,8879;0,894
2,413536;-0,0849;-0,0314;0,6078;0,614
2,414441;-0,0828;-0,0313;0,6078;0,614
2,421647;0,0408;-0,0355;0,7922;0,794
2,430162;-0,0479;-0,0180;0,8472;0,849
2,454238;-0,0214;0,0545;0,5695;0,573
2,454925;-0,0206;0,0552;0,5695;0,573
2,461123;-0,0277;0,0482;0,6820;0,684
2,471818;0,0020;-0,0374;0,8017;0,803
2,493119;-0,0471;0,0808;0,7131;0,719
2,493687;-0,0468;0,0814;0,7131;0,719
2,501373;-0,0023;0,0798;0,7706;0,775
2,511173;0,0350;-0,0055;0,8998;0,901
2,538050;0,0184;0,0483;0,6987;0,701
2,538742;0,0177;0,0491;0,6987;0,701
2,540925;-0,0194;0,0349;1,0004;1,001
2,550565;0,0024;0,0830;0,9381;0,942
2,573442;0,0391;0,0995;0,6867;0,695
2,574301;0,0372;0,0987;0,6867;0,695
2,580444;0,0025;0,0876;0,1576;0,180
2,590521;-0,0158;0,0762;0,7466;0,751
2,613201;-0,0588;0,0511;0,7419;0,746
2,614119;-0,0585;0,0511;0,7419;0,746
2,622079;-0,0237;0,0291;0,6365;0,638
2,630431;0,0345;0,0023;0,2200;0,223
2,657198;-0,0061;-0,0078;0,5216;0,522
2,658059;-0,0050;-0,0082;0,5217;0,522
2,660767;-0,0121;-0,0516;0,2870;0,292
2,670089;-0,0473;-0,0804;0,4067;0,417
2,693599;0,0165;-0,0849;0,6941;0,699
2,694514;0,0166;-0,0848;0,6941;0,699
2,700425;-0,0313;-0,0245;0,7515;0,753
2,710550;0,0191;-0,0705;0,6510;0,655
2,732918;-0,0704;-0,0415;0,2631;0,275
2,733463;-0,0699;-0,0411;0,2631;0,275
2,741852;0,0308;-0,0594;0,3038;0,311
2,750440;-0,0623;0,0178;0,5863;0,590
2,773795;-0,0497;-0,0153;0,0763;0,092
2,774894;-0,0499;-0,0142;0,0763;0,092
2,781211;0,0296;-0,0396;0,1457;0,154
2,791869;-0,0229;-0,0264;0,1936;0,197
2,812930;-0,0319;-0,0205;0,0164;0,041
2,813612;-0,0313;-0,0191;0,0164;0,040
2,821092;0,0105;-0,0612;-0,1082;0,125
2,830721;0,0066;0,0477;-0,1177;0,127
2,853303;-0,0027;0,0434;-0,4649;0,467
2,853850;-0,0029;0,0438;-0,4649;0,467
2,861557;-0,0737;0,0732;-0,4745;0,486
2,870068;-0,0224;0,0762;-0,5942;0,599
2,893302;0,0176;0,0717;-0,8935;0,897
2,893932;0,0176;0,0717;-0,8935;0,897
2,900440;0,0116;0,0789;-0,7522;0,756
2,910635;0,0559;-0,0004;-0,9653;0,967
2,933255;0,0512;0,0188;-0,8576;0,859
2,933805;0,0506;0,0186;-0,8576;0,859
2,943694;0,0457;0,0398;-0,9222;0,924
2,951326;-0,0403;0,0468;-1,1473;1,149
2,973611;-0,0307;0,0274;-0,8241;0,825
2,974706;-0,0305;0,0274;-0,8241;0,825
2,981057;0,0290;0,0366;-1,1425;1,143
2,991416;0,0404;-0,0093;-1,0132;1,014
3,013362;-0,0397;-0,0050;-1,2119;1,213
3,014592;-0,0403;-0,0054;-1,2119;1,213
3,020700;0,0063;-0,1089;-1,3555;1,360
3,030649;-0,0824;-0,0446;-1,2598;1,263
3,053150;0,0365;-0,0624;-1,2502;1,252
3,053871;0,0360;-0,0634;-1,2502;1,252
3,063844;0,0838;-0,0739;-1,2621;1,267
3,069798;0,0254;-0,0125;-1,2717;1,272
3,093614;-0,0466;-0,0225;-1,3459;1,347
3,094395;-0,0462;-0,0224;-1,3459;1,347
3,101675;-0,0763;-0,0080;-1,2813;1,284
3,110214;-0,0253;-0,0625;-1,3770;1,379
3,133444;0,0964;-0,0544;-1,1137;1,119
3,134313;0,0958;-0,0536;-1,1137;1,119
3,140477;0,1037;-0,0573;-1,3555;1,361
3,150401;0,0505;-0,0296;-1,4298;1,431
3,173043;-0,0087;-0,0620;-1,3508;1,352
3,173758;-0,0077;-0,0604;-1,3508;1,352
3,180844;0,0097;-0,0760;-1,4538;1,456
3,191170;-0,0071;-0,0227;-1,4897;1,490
3,213496;0,0524;0,1783;-1,4849;1,496
3,214637;0,0530;0,1776;-1,4849;1,496
3,220531;0,0336;0,0600;-1,5088;1,510
3,231427;-0,0551;0,0913;-1,2718;1,276
3,252950;-0,0118;0,0150;-1,1665;1,167
3,253548;-0,0128;0,0156;-1,1665;1,167
3,265459;-0,0006;-0,0103;-1,0061;1,006
3,272756;0,0593;0,0088;-1,0659;1,068
3,292515;0,0131;0,0872;-0,6493;0,655
3,293137;0,0132;0,0862;-0,6493;0,655
3,300868;-0,0043;0,0778;-0,5224;0,528
3,310531;-0,0019;0,0383;-0,4721;0,474
3,333192;0,0080;-0,0149;-0,4817;0,482
3,334171;0,0081;-0,0149;-0,4817;0,482
3,340880;0,0129;-0,0224;-0,4482;0,449
3,352000;-0,0086;-0,0016;-0,3189;0,319
3,373049;0,0158;-0,0454;-0,1058;0,116
3,373752;0,0158;-0,0460;-0,1057;0,116
3,380904;0,0064;-0,0368;-0,0579;0,069
3,390536;0,0351;-0,0587;-0,0243;0,073
3,413581;0,0033;-0,0396;-0,1057;0,113
3,414587;0,0031;-0,0395;-0,1057;0,113
3,420685;-0,0356;-0,0298;-0,0315;0,056
3,430137;-0,0305;-0,0084;-0,0914;0,097
3,452331;0,0008;-0,0130;-0,0148;0,020
3,453022;0,0010;-0,0130;-0,0148;0,020
3,460128;-0,0086;-0,0583;-0,0555;0,081
3,470071;0,0108;-0,0455;-0,0459;0,066
3,492403;0,0204;-0,0349;0,1193;0,126
3,493123;0,0206;-0,0339;0,1193;0,126
3,500037;0,0159;-0,0209;0,1815;0,183
3,509813;0,0349;-0,0247;0,2294;0,233
3,532397;0,0372;-0,0524;0,2030;0,213
3,532861;0,0369;-0,0514;0,2030;0,213
3,539944;0,0222;-0,0171;0,1719;0,174
3,550359;-0,0018;0,0121;0,1647;0,165
3,572094;0,0057;0,0239;0,1048;0,108
3,572553;0,0059;0,0236;0,1048;0,108
3,580165;0,0823;-0,1084;0,0737;0,155
3,590076;-0,0454;0,1625;-0,0412;0,174
3,612033;-0,0243;0,0272;-0,0915;0,098
3,612531;-0,0243;0,0269;-0,0915;0,098
3,619926;-0,0477;0,0892;-0,1513;0,182
3,630283;-0,0758;0,0524;-0,0651;0,113
3,655940;-0,0073;0,0420;-0,1010;0,110
3,656596;-0,0067;0,0414;-0,1010;0,109
3,660242;0,0362;0,0358;-0,0627;0,081
3,675867;0,0193;0,0567;-0,0938;0,111
3,692595;-0,0074;0,0033;-0,0579;0,058
3,693485;-0,0074;0,0033;-0,0579;0,058
3,700233;-0,0047;-0,0278;-0,0555;0,062
3,709616;-0,0093;-0,0350;-0,0938;0,101
3,732301;0,0170;-0,0208;-0,1082;0,111
3,732808;0,0168;-0,0214;-0,1081;0,112
3,740293;0,0261;-0,0125;-0,0267;0,039
3,750116;0,0402;-0,0202;-0,0052;0,045
3,772839;0,0134;-0,0637;-0,1033;0,122
3,773540;0,0130;-0,0634;-0,1033;0,122
3,780415;0,0295;-0,0532;-0,1441;0,156
3,790142;0,0102;-0,0431;-0,2422;0,246
3,812159;-0,0115;0,0051;-0,2063;0,207
3,812663;-0,0115;0,0049;-0,2063;0,207
3,820322;-0,0233;0,0000;-0,1776;0,179
3,829846;-0,0160;-0,0022;-0,2518;0,252
3,852609;-0,0326;0,0100;-0,3428;0,344
3,853155;-0,0323;0,0104;-0,3428;0,344
3,860475;-0,0271;0,0108;-0,3284;0,330
3,869841;0,0021;-0,0007;-0,2662;0,266
3,892457;0,0214;0,0333;-0,2590;0,262
3,893442;0,0211;0,0334;-0,2590;0,262
3,900317;-0,0125;0,0336;-0,1848;0,188
3,910154;0,0141;0,0192;-0,1417;0,144
3,932709;0,0094;-0,0358;-0,1824;0,186
3,933738;0,0095;-0,0357;-0,1824;0,186
3,940564;-0,0024;-0,0093;-0,2207;0,221
3,949703;0,0024;0,0262;-0,1513;0,154
3,972732;0,0288;0,0449;-0,0124;0,055
3,973546;0,0284;0,0441;-0,0124;0,054
3,981163;0,0234;0,0245;0,0139;0,037
3,990102;0,0112;-0,0043;0,0594;0,061
4,012538;-0,0033;-0,0184;-0,1608;0,162
4,013526;-0,0032;-0,0182;-0,1608;0,162
4,020017;-0,0126;0,0177;-0,2087;0,210
4,029988;-0,0245;0,0318;-0,1393;0,145
4,052526;0,0113;0,0073;-0,1608;0,161
4,053070;0,0111;0,0070;-0,1608;0,161
4,060100;0,0227;-0,0123;-0,2590;0,260
4,069888;0,0128;-0,0173;-0,1441;0,146
4,093743;-0,0255;-0,0080;-0,1273;0,130
4,095220;-0,0257;-0,0084;-0,1273;0,130
4,100183;-0,0109;-0,0184;-0,1608;0,162
4,109898;-0,0252;-0,0114;-0,1680;0,170
4,132295;0,0061;-0,0117;-0,0650;0,066
4,133129;0,0061;-0,0119;-0,0650;0,066
4,140276;0,0227;-0,0169;-0,0291;0,041
4,151010;0,0084;-0,0312;-0,0722;0,079
4,171791;-0,0058;-0,0238;-0,1033;0,106
4,172554;-0,0055;-0,0236;-0,1033;0,106
4,179987;-0,0054;-0,0113;-0,1536;0,154
4,191441;-0,0028;0,0128;-0,1249;0,126
4,212132;0,0116;-0,0012;0,0092;0,015
4,212882;0,0115;-0,0008;0,0092;0,015
4,219729;0,0020;-0,0026;-0,0674;0,068
4,229686;-0,0049;-0,0021;-0,2087;0,209
4,252213;-0,0099;0,0462;0,2198;0,225
4,252733;-0,0096;0,0461;0,2199;0,225
4,262833;-0,0002;0,0410;0,3156;0,318
4,269576;0,0068;0,0192;0,3372;0,338
4,292274;0,0115;-0,0143;0,0403;0,044
4,293120;0,0113;-0,0144;0,0403;0,044
4,300054;0,0040;-0,0218;-0,0746;0,078
4,309717;0,0086;0,0161;0,0235;0,030
4,332407;-0,0059;0,0180;0,0762;0,079
4,333379;-0,0060;0,0176;0,0762;0,078
4,340078;0,0011;0,0008;0,0451;0,045
4,350202;0,0107;-0,0256;0,0595;0,066
4,372506;0,0082;-0,0135;0,0164;0,023
4,372986;0,0083;-0,0136;0,0164;0,023
4,380292;-0,0038;0,0004;0,0714;0,072
4,390214;-0,0086;0,0049;0,1074;0,108
4,413442;0,0109;-0,0288;0,1409;0,144
4,414360;0,0110;-0,0287;0,1409;0,144
4,420265;-0,0011;-0,0215;0,0786;0,082
4,430209;-0,0035;-0,0118;-0,0243;0,027
4,453424;-0,0013;0,0168;0,0475;0,050
4,453902;-0,0014;0,0167;0,0475;0,050
4,460217;-0,0039;0,0167;0,0236;0,029
4,470181;0,0032;0,0024;0,0403;0,041
4,492279;0,0197;0,0004;-0,1704;0,172
4,493077;0,0195;0,0006;-0,1704;0,171
4,499575;0,0051;0,0034;-0,1943;0,194
4,509064;0,0125;-0,0082;-0,1704;0,171
4,531823;0,0079;0,0089;-0,1560;0,156
4,532694;0,0081;0,0092;-0,1560;0,157
4,539028;0,0032;0,0117;-0,1536;0,154
4,549216;0,0010;0,0212;-0,2159;0,217
4,572263;-0,0061;0,0091;-0,1034;0,104
4,573282;-0,0062;0,0089;-0,1034;0,104
4,579118;-0,0036;0,0208;-0,1057;0,108
4,589055;0,0009;0,0132;0,0068;0,015
4,611822;0,0270;0,0057;-0,0818;0,086
4,612809;0,0268;0,0055;-0,0818;0,086
4,619238;0,0097;0,0147;-0,1153;0,117
4,629126;-0,0050;0,0122;-0,1512;0,152
4,651461;-0,0150;-0,0189;-0,2135;0,215
4,652102;-0,0151;-0,0188;-0,2135;0,215
4,658998;-0,0077;-0,0044;-0,1704;0,171
4,669128;-0,0028;-0,0044;-0,2207;0,221
4,691413;0,0044;-0,0166;-0,1512;0,152
4,692010;0,0048;-0,0168;-0,1512;0,152
4,699503;0,0028;-0,0193;-0,1033;0,105
4,709156;-0,0088;-0,0217;-0,1297;0,132
4,731738;-0,0034;-0,0194;-0,3140;0,315
4,732737;-0,0031;-0,0195;-0,3140;0,315
4,739437;0,0018;-0,0128;-0,2517;0,252
4,749237;0,0066;-0,0083;-0,1655;0,166
4,771708;-0,0009;-0,0181;-0,0841;0,086
4,772888;-0,0009;-0,0180;-0,0841;0,086
4,779004;-0,0109;-0,0274;-0,0123;0,032
4,789497;0,0007;-0,0224;-0,0147;0,027
4,811575;0,0242;0,0089;-0,1057;0,109
4,812593;0,0237;0,0090;-0,1057;0,109
4,822986;0,0211;0,0093;0,0020;0,023
4,829083;0,0259;0,0119;0,0260;0,039
4,853428;-0,0073;0,0148;-0,0148;0,022
4,853883;-0,0068;0,0153;-0,0148;0,022
4,859994;-0,0159;0,0347;0,2007;0,204
4,869047;0,0017;0,0395;0,2151;0,219
4,891021;-0,0003;0,0227;0,0930;0,096
4,891907;0,0005;0,0226;0,0930;0,096
4,898974;-0,0351;0,0393;0,0595;0,079
4,908890;-0,0130;0,0126;0,1912;0,192
4,931774;0,0258;0,0147;0,0451;0,054
4,932182;0,0254;0,0144;0,0451;0,054
4,939240;0,0010;0,0282;-0,0051;0,029
4,949374;0,0076;-0,0059;0,0811;0,082
4,971708;-0,0171;-0,0205;0,1194;0,122
4,972464;-0,0179;-0,0208;0,1194;0,122
4,979498;0,0442;-0,0399;0,0619;0,086
4,990421;-0,0016;-0,0063;0,0212;0,022
5,012293;0,0128;0,0006;0,1433;0,144
5,013026;0,0130;0,0003;0,1433;0,144
5,019680;-0,0037;-0,0119;0,1457;0,146
5,029489;0,0133;-0,0407;0,1625;0,168
5,052311;0,0157;-0,0336;0,1314;0,136
5,053055;0,0159;-0,0336;0,1314;0,136
5,060794;0,0255;-0,0145;0,1170;0,121
5,069222;-0,0270;0,0117;0,1218;0,125
5,092340;-0,0076;-0,0004;0,0978;0,098
5,093427;-0,0074;-0,0003;0,0978;0,098
5,099769;-0,0074;-0,0239;0,1721;0,174
5,110909;-0,0003;-0,0235;0,1481;0,150
5,131685;-0,0004;0,0392;0,1266;0,132
5,132569;-0,0005;0,0394;0,1265;0,133
5,142260;-0,0078;0,0182;0,1098;0,112
5,149789;0,0213;0,0090;-0,0171;0,029
5,171928;0,0120;-0,0025;0,2175;0,218
5,172615;0,0124;-0,0023;0,2175;0,218
5,180025;-0,0017;0,0024;0,1744;0,174
5,190681;0,0080;0,0213;0,0499;0,055
5,213151;-0,0057;0,0497;0,2439;0,249
5,214833;-0,0056;0,0491;0,2439;0,249
5,219737;-0,0007;0,0128;0,2894;0,290
5,229505;-0,0008;-0,0160;0,2343;0,235
5,252360;0,0013;0,0101;0,1768;0,177
5,252910;0,0013;0,0099;0,1769;0,177
5,263717;0,0270;0,0169;0,2774;0,279
5,269104;0,0169;0,0359;0,2535;0,257
5,293128;0,0170;-0,0240;0,3397;0,341
5,294241;0,0170;-0,0240;0,3397;0,341
5,300182;-0,0237;-0,0166;0,3947;0,396
5,309747;0,0104;-0,0164;0,3492;0,350
5,332778;-0,0038;0,0146;0,3014;0,302
5,333684;-0,0040;0,0142;0,3014;0,302
5,340586;-0,0013;-0,0074;0,3660;0,366
5,349293;-0,0012;-0,0147;0,4235;0,424
5,371538;-0,0105;-0,0266;0,3229;0,324
5,372250;-0,0103;-0,0265;0,3229;0,324
5,380276;-0,0056;-0,0171;0,2774;0,278
5,389476;0,0015;0,0043;0,2152;0,215
5,413259;0,0155;-0,0055;0,1745;0,175
5,414422;0,0151;-0,0057;0,1745;0,175
5,419496;-0,0063;-0,0224;0,1721;0,174
5,429932;-0,0038;-0,0414;0,1697;0,175
5,451684;0,0061;0,0308;0,1050;0,110
5,452270;0,0061;0,0307;0,1050;0,110
5,459916;0,0084;0,0329;0,0931;0,099
5,470202;0,0084;0,0233;0,0356;0,043
5,492710;-0,0034;-0,0149;0,0667;0,068
5,493752;-0,0032;-0,0146;0,0667;0,068
5,500573;-0,0127;-0,0072;0,1026;0,104
5,509390;0,0088;0,0218;0,0571;0,062
